category,id,rule,code,motsam,title,updated,heading,dimensions,colours,files,local
Parking,605,R6-53.2 (Components: R6-1C.2/1T.1-2C),PP3,none,Class restricted bus parking time restricted P30 standard (Time restricted),16 December 2016,Class restricted bus parking time restricted P30 standard,a 300 b 400 c 20 d 15 r 25 Letter `P` 100E Symbol and height S33 bus stop 120 mm Numerals 75D,"Background reflectorised blue Legend, symbol and border reflectorised white",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-04-02-01-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-04-02-01-01-nolabels.gif,Original EPS/Parking/p04-04-02-01-01.eps | Original EPS/Parking/p04-04-02-01-01-nolabels.gif
Parking,606,R6-53.2 (Components: R6-1C.2/1T.1-2C-4),PP31,none,Class restricted bus parking time restricted P30 arrow pointing right (Time restricted),16 December 2016,Class restricted bus parking time restricted P30 arrow pointing right,a 300 b 450 c 20 d 15 e 230 f 15 r 25 Letter `P` 100E Symbol and height S33 bus stop 120 mm Arrow Type B Numerals 75D,"Background reflectorised blue Legend, symbol and border reflectorised white",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-04-02-01-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-04-02-01-02-nolabels.gif,Original EPS/Parking/p04-04-02-01-02.eps | Original EPS/Parking/p04-04-02-01-02-nolabels.gif
Parking,607,R6-53.2 (Components: R6-1C.2/1T.1-2C-4),PP31,none,Class restricted bus parking time restricted P30 arrow pointing left (Time restricted),16 December 2016,Class restricted bus parking time restricted P30 arrow pointing left,a 300 b 450 c 20 d 15 e 230 f 15 r 25 Letter `P` 100E Symbol and height S33 bus stop 120 mm Arrow Type B Numerals 75D,"Background reflectorised blue Legend, symbol and border reflectorised white",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-04-02-01-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-04-02-01-03-nolabels.gif,Original EPS/Parking/p04-04-02-01-03.eps | Original EPS/Parking/p04-04-02-01-03-nolabels.gif
Parking,608,R6-53.2 (Components: R6-1C.2/1T.1-2C-4),PP31,none,Class restricted bus parking time restricted P30 double arrow (Time restricted),16 December 2016,Class restricted bus parking time restricted P30 double arrow,a 300 b 450 c 20 d 15 e 230 f 15 r 25 Letter `P` 100E Symbol and height SV11 bus stop 100mm x 100mm Arrow Type B Numerals 75D,"Background reflectorised blue Legend, symbol and border reflectorised white",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-04-02-01-04.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-04-02-01-04-nolabels.gif,Original EPS/Parking/p04-04-02-01-04.eps | Original EPS/Parking/p04-04-02-01-04-nolabels.gif
Parking,610,R6-54 (Components: R6-1C-2C),PP2,none,Class restricted shuttle parking no time limit standard (No time limit),16 December 2016,Class restricted shuttle parking no time limit standard,a 300 b 300 c 50 d 10 r 20 Letter `P` 100E Symbol and height S34 shuttle bus 70 mm,"Background reflectorised blue Legend, symbol and border reflectorised white",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-01-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-01-01-nolabels.gif,Original EPS/Parking/p04-05-01-01.eps | Original EPS/Parking/p04-05-01-01-nolabels.gif
Parking,611,R6-54.1 (Components: R6-1C-2S-4),PP21,none,Class restricted shuttle parking no time limit arrow pointing right (No time limit),16 December 2016,Class restricted shuttle parking no time limit arrow pointing right,Symbol and height S34 shuttle bus 70 mm Letter `P` 100E r 20 f 10 e 230 d 15 c 40 b 360 a 300 Arrow Type B,"Legend, symbol and border reflectorised white Background reflectorised blue",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-01-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-01-02-nolabels.gif,Original EPS/Parking/p04-05-01-02.eps | Original EPS/Parking/p04-05-01-02-nolabels.gif
Parking,612,R6-54.1 (Components: R6-1C-2S-4),PP21,none,Class restricted shuttle parking no time limit arrow pointing left (No time limit),16 December 2016,Class restricted shuttle parking no time limit arrow pointing left,a 300 b 360 c 40 d 15 e 230 f 10 r 20 Letter `P` 100E Symbol and height S34 shuttle bus 70 mm Arrow Type B,"Background reflectorised blue Legend, symbol and border reflectorised white",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-01-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-01-03-nolabels.gif,Original EPS/Parking/p04-05-01-03.eps | Original EPS/Parking/p04-05-01-03-nolabels.gif
Parking,613,R6-54.1 (Components: R6-1C-2S-4),PP21,none,Class restricted shuttle parking no time limit double arrow (No time limit),16 December 2016,Class restricted shuttle parking no time limit double arrow,a 300 b 360 c 40 d 15 e 230 f 10 r 20 Letter `P` 100E Symbol and height S34 shuttle bus 70 mm Arrow Type B,"Background reflectorised blue Legend, symbol and border reflectorised white",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-01-04.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-01-04-nolabels.gif,Original EPS/Parking/p04-05-01-04.eps | Original EPS/Parking/p04-05-01-04-nolabels.gif
Parking,614,R6-54.2 (Components: R6-1C.2/1T.1-2C),PP3,none,Class restricted shuttle parking time restricted P30 standard (Time restricted),16 December 2016,Class restricted shuttle parking time restricted P30 standard,Symbol and height S34 shuttle bus 70 mm Letter `P` 100E r 25 d 15 c 40 b 400 a 300 Numerals 75D,"Legend, symbol and border reflectorised white Background reflectorised blue",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-02-01-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-02-01-01-nolabels.gif,Original EPS/Parking/p04-05-02-01-01.eps | Original EPS/Parking/p04-05-02-01-01-nolabels.gif
Parking,615,R6-54.2 (Components: R6-1C.2/1T.1-2C-4),PP31,none,Class restricted shuttle parking time restricted P30 arrow pointing right (Time restricted),16 December 2016,Class restricted shuttle parking time restricted P30 arrow pointing right,Symbol and height S34 shuttle bus 70 mm Letter `P` 100E r 25 f 15 e 230 d 15 c 33 b 450 a 300 Arrow Type B Numerals 75D,"Legend, symbol and border reflectorised white Background reflectorised blue",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-02-01-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-02-01-02-nolabels.gif,Original EPS/Parking/p04-05-02-01-02.eps | Original EPS/Parking/p04-05-02-01-02-nolabels.gif
Parking,616,R6-54.2 (Components: R6-1C.2/1T.1-2C-4),PP31,none,Class restricted shuttle parking time restricted P30 arrow pointing left (Time restricted),16 December 2016,Class restricted shuttle parking time restricted P30 arrow pointing left,Symbol and height S34 shuttle bus 70 mm Letter `P` 100E r 25 f 15 e 230 d 15 c 33 b 450 a 300 Arrow Type B Numerals 75D,"Legend, symbol and border reflectorised white Background reflectorised blue",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-02-01-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-02-01-03-nolabels.gif,Original EPS/Parking/p04-05-02-01-03.eps | Original EPS/Parking/p04-05-02-01-03-nolabels.gif
Parking,617,R6-54.2 (Components: R6-1C.2/1T.1-2C-4),PP31,none,Class restricted shuttle parking time restricted P30 double arrow (Time restricted),16 December 2016,Class restricted shuttle parking time restricted P30 double arrow,Symbol and height S34 shuttle bus 70 mm Letter `P` 100E r 25 f 15 e 230 d 15 c 33 b 450 a 300 Arrow Type B Numerals 75D,"Legend, symbol and border reflectorised white Background reflectorised blue",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-02-01-04.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-05-02-01-04-nolabels.gif,Original EPS/Parking/p04-05-02-01-04.eps | Original EPS/Parking/p04-05-02-01-04-nolabels.gif
Parking,618,R6 (Components: R6-1C-2C),PP2,none,Class restricted disabled parking no time limit standard (No time limit),6 December 2024,Class restricted disabled parking no time limit standard,a 300 b 400 c 25 d 10 r 20 Letter ‘P’ 100E Symbol and height S37 disabled parking 120 mm ‘At All Times' Transport Medium x=25 (compressed 90%),"Background reflectorised blue Legend, symbol and border reflectorised white",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP2-p04-06-01-01-Class-Restricted-disabled-parking-no-time-limit.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP2-p04-06-01-01-Class-Restricted-disabled-parking-no-time-limit.png,Original EPS/Parking/PP2-p04-06-01-01-Class-Restricted-disabled-parking-no-time-limit.eps | Original EPS/Parking/PP2-p04-06-01-01-Class-Restricted-disabled-parking-no-time-limit.png
Regulatory,619,R6-56 (Components: R6-1C-4-4),none,RP-11,Class restricted coupon parking begins (Coupon parking),25 November 2016,Class restricted coupon parking begins,4th line NZ transport medium `x` height 50 mm 2nd and 3rd lines NZ transport medium `x` height 50 mm Letter `P` 100E r 50 e 30 d 10 c 60 b 840 a 750,Background reflectorised blue Legend and border reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-07-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-07-01-nolabels.gif,Original EPS/Regulatory/p04-07-01.eps | Original EPS/Regulatory/p04-07-01-nolabels.gif
Regulatory,620,R6-56 (Components: R6-1C-4-4),none,RP-11,Class restricted coupon parking ends (Coupon parking),25 November 2016,Class restricted coupon parking ends,a 750 b 840 c 60 d 10 e 30 r 50 Letter `P` 100E 2nd and 3rd lines NZ transport medium `x` height 50 mm 4th line NZ transport medium `x` height 50 mm,Legend and border reflectorised white Background reflectorised blue,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-07-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-07-02-nolabels.gif,Original EPS/Regulatory/p04-07-02.eps | Original EPS/Regulatory/p04-07-02-nolabels.gif
Regulatory,621,R6-57 (Components: R6-1C-4),none,RP-12,Class restricted coupon parking repeater (Coupon parking),25 November 2016,Class restricted coupon parking repeater,a 300 b 360 c 30 d 5 e 10 r 20 Letter `P` 100E `coupon parking zone` NZ transport medium `x` height 25 mm,Legend and border reflectorised white Background reflectorised blue,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-07-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-07-03-nolabels.gif,Original EPS/Regulatory/p04-07-03.eps | Original EPS/Regulatory/p04-07-03-nolabels.gif
Regulatory,622,R6-10.1 Supplementary - TCD,RG4B,RP-1.1,General Supplementary double arrow (Arrow),28 November 2016,General Supplementary double arrow,a : 400 b : 200 r : 50 c : 20 d : 300 e : 15 f : 10 Arrow Type : B,Arrow and border reflectorised red Background reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r07-06-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r07-06-03-nolabels.gif,Original EPS/Regulatory/r07-06-03.eps | Original EPS/Regulatory/r07-06-03-nolabels.gif
Regulatory,623,R6-10.1 Supplementary - TCD,RG4L,RP-1.1,General Supplementary single arrow pointing left (Arrow),28 November 2016,General Supplementary single arrow pointing left,a : 400 b : 200 r : 50 c : 20 d : 300 e : 15 f : 10 Arrow Type : B,Arrow and border reflectorised red Background reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r07-06-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r07-06-02-nolabels.gif,Original EPS/Regulatory/r07-06-02.eps | Original EPS/Regulatory/r07-06-02-nolabels.gif
Regulatory,624,R6-10.1 Supplementary - TCD,RG4R,RP-1.1,General Supplementary single arrow pointing right (Arrow),28 November 2016,General Supplementary single arrow pointing right,a : 400 b : 200 r : 50 c : 20 d : 300 e : 15 f : 10 Arrow Type : B,Arrow and border reflectorised red Background reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r07-06-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r07-06-01-nolabels.gif,Original EPS/Regulatory/r07-06-01.eps | Original EPS/Regulatory/r07-06-01-nolabels.gif
Parking,626,R6-53.2 (Components: R6-1C-2C-4),PP22,none,Class restricted bus parking no time limit non-standard hours (No time limit),16 December 2016,Class restricted bus parking no time limit non-standard hours,a 300 b 420 c 20 d 15 e 200 f 15 r 25 `P` 100E Symbol and height S33 bus stop 120 mm `Mon-Fri` Transport medium `x` height 25mm Arrow Type B,"Background reflectorised blue Legend, symbol and border reflectorised white",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-04-01-05.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/p04-04-01-05-nolabels.gif,Original EPS/Parking/p04-04-01-05.eps | Original EPS/Parking/p04-04-01-05-nolabels.gif
Parking,627,R6 (components: R6-1C-4),PP21,none,Class restricted disabled parking no time limit single arrow pointing right (No time limit),6 December 2024,Class restricted disabled parking no time limit single arrow pointing right,a 300 b 400 c 16 d 15 e 230 f 10 r 20 Letter ‘P’ 100E Symbol and height S37 disabled parking 120mm Arrow Type B ‘At All Times’ Transport Medium x=25 (Compressed 90%),Background reflectorised blue Legend and border reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP21-p04-06-01-02-Class-Restricted-disabled-parking-no-time-restricted-single-arrow-point-right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP21-p04-06-01-02-Class-Restricted-disabled-parking-no-time-restricted-single-arrow-point-right.png,Original EPS/Parking/PP21-p04-06-01-02-Class-Restricted-disabled-parking-no-time-restricted-single-arrow-point-right.eps | Original EPS/Parking/PP21-p04-06-01-02-Class-Restricted-disabled-parking-no-time-restricted-single-arrow-point-right.png
Parking,628,R6 (Components: R6-1C-4),PP21,none,Class restricted disabled parking no time limit single arrow pointing left (No time limit),6 December 2024,Class restricted disabled parking no time limit single arrow pointing left,a 300 b 400 c 16 d 15 e 230 f 10 r 20 Letter ‘P’ 100E Symbol and height S37 disabled parking 120 mm Arrow Type B ‘At All Times’ Transport Medium x=25 (Compressed 90%),Background reflectorised blue Legend and border reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP21-p04-06-01-03-Class-Restricted-disabled-parking-no-time-restricted-single-arrow-point-left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP21-p04-06-01-03-Class-Restricted-disabled-parking-no-time-restricted-single-arrow-point-left.png,Original EPS/Parking/PP21-p04-06-01-03-Class-Restricted-disabled-parking-no-time-restricted-single-arrow-point-left.eps | Original EPS/Parking/PP21-p04-06-01-03-Class-Restricted-disabled-parking-no-time-restricted-single-arrow-point-left.png
Parking,629,R6 (Components R6-1C-4),PP21,none,Class restricted disabled parking no time limit double arrow (No time limit),6 December 2024,Class restricted disabled parking no time limit double arrow,a 300 b 400 c 16 d 15 e 230 f 10 r 20 Letter ‘P’ 100E Symbol and height S37 disabled parking 120 mm Arrow Type B ‘At All Times’ Transport Medium x =25 (Compressed 90%),"Background reflectorised blue Legend, symbol and border reflectorised white",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP21-p04-06-01-04_Class-Restricted-disabled-parking-no-time-limit-double-arrow.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP21-p04-06-01-04_Class-Restricted-disabled-parking-no-time-limit-double-arrow.gif,Original EPS/Parking/PP21-p04-06-01-04_Class-Restricted-disabled-parking-no-time-limit-double-arrow.eps | Original EPS/Parking/PP21-p04-06-01-04_Class-Restricted-disabled-parking-no-time-limit-double-arrow.gif
Parking,630,R6 (Components: R6-1C.2-2C),PP3,none,Class restricted disabled parking time restricted P30 standard (Time restricted),6 December 2024,Class restricted disabled parking time restricted P30 standard,a 300 b 500 c 28 d 15 r 25 Letter ‘P’ 100E Symbol and height S37 disabled parking 1200 mm Numerals 75D ‘At All times’ Transport Medium x=25 (Compressed 90%),"Background reflectorised blue Legend, symbol and border reflectorised white",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP3-p04-06-02-01-01-Class-Restricted-disabled-parking-time-restricted-P30-standard.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP3-p04-06-02-01-01-Class-Restricted-disabled-parking-time-restricted-P30-standard.png,Original EPS/Parking/PP3-p04-06-02-01-01-Class-Restricted-disabled-parking-time-restricted-P30-standard.eps | Original EPS/Parking/PP3-p04-06-02-01-01-Class-Restricted-disabled-parking-time-restricted-P30-standard.png
Parking,631,R6 (components: R6-1C.2/1T.1-2C-4),PP31,none,Class restricted disabled parking time restricted P30 single arrow pointing right (Time restricted),6 December 2024,Class restricted disabled parking time restricted P30 single arrow pointing right,a: 300 b: 500 c: 18.5 d: 15 e: 230 f: 15 r: 25 Letter ‘P’ 100E Symbol and height S37 disabled parking 100 mm Arrow Type B Numberals 75D ‘At All Times’ Transport Medium X=25 (Compressed 90%),"Legend, symbol and border reflectorised white Background reflectorised blue",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP31-p04-06-02-01-02-Class-Restricted-disabled-parking-time-restricted-P30-single-arrow-point-right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP31-p04-06-02-01-02-Class-Restricted-disabled-parking-time-restricted-P30-single-arrow-point-right.png,Original EPS/Parking/PP31-p04-06-02-01-02-Class-Restricted-disabled-parking-time-restricted-P30-single-arrow-point-right.eps | Original EPS/Parking/PP31-p04-06-02-01-02-Class-Restricted-disabled-parking-time-restricted-P30-single-arrow-point-right.png
Parking,632,R6 (Components: R6-1C.2/1T.1-2C-4),PP31,none,Class restricted disabled parking time restricted P30 single arrow pointing left (Time restricted),6 December 2024,Class restricted disabled parking time restricted P30 single arrow pointing left,a: 300 b: 500 c: 18.5 d: 15 e: 230 f: 15 r: 25 Letter “P” 100E Symbol and height S37 disabled parking 100 mm Arrow Type B Numerals 75D ‘At All Times’ Transport Medium X=25 (Compressed 90%),"Legend, symbol and border reflectorised white Background reflectorised blue",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP31-p04-06-02-01-03-Class-Restricted-disabled-parking-time-restricted-P30-single-arrow-point-left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/PP31-p04-06-02-01-03-Class-Restricted-disabled-parking-time-restricted-P30-single-arrow-point-left.png,Original EPS/Parking/PP31-p04-06-02-01-03-Class-Restricted-disabled-parking-time-restricted-P30-single-arrow-point-left.eps | Original EPS/Parking/PP31-p04-06-02-01-03-Class-Restricted-disabled-parking-time-restricted-P30-single-arrow-point-left.png
